8649,5377,583.607,14.112,32.311302,29.9,-4.720253,69,-0.13839,0.003905,0,0,0,0,-111.6,106.2,4,4,33,6,109,0,0,0,0,0,0,124,0,0,0,0,0,0,168.3,0,0,0,0,0,0,223.4,0,0,0,0,0,0,-45.1,0,0,0,0,0,0,45.1,0,0,0,0,0,0,-0.066,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0.07772,0,0
8649,5378,583.707,14.112,32.311302,29.9,-4.231973,69,-0.12045,0.018673,0,0,0,0,-111.6,106.2,4,4,33,6,109,0,0,0,0,0,0,124,0,0,0,0,0,0,165.4,0,0,0,0,0,0,226.4,0,0,0,0,0,0,-45.2,0,0,0,0,0,0,45.1,0,0,0,0,0,0,-0.068,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0.233161,0,0
8649,5379,583.807,14.504,32.311302,29.9,-4.069213,69,-0.09228,0.035886,0,0,1,0,-31.79,112.2,4,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15544,0,0
8649,5380,583.908,14.504,32.932673,29.9,-3.255413,69,-0.08394,0.04246,0,0,1,0,-31.79,112.2,4,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388601,0,0
8649,5381,584.007,14.504,32.932673,31,-3.255413,75,-0.07932,0.042223,0,0,1,0,-31.79,112.2,4,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388601,0,0
8649,5382,584.107,14.504,32.932673,31,-2.767133,75,-0.03759,0.027829,0,0,1,0,-31.79,112.2,4,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466321,0,0
8649,5383,584.207,14.896,32.932673,31,-2.929893,75,-0.05272,0.02563,0,0,1,0,-27.79,116.4,4,2,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466321,0,0
8649,5384,584.307,14.896,33.554044,31,-2.278853,75,-0.0538,0.037212,0,0,1,0,-27.79,116.4,4,2,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388601,0,0
8649,5385,584.407,14.896,33.554044,31,-2.116093,75,-0.06223,0.033925,2,0,1,0,-102.79,116.4,2,2,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388601,0,0
8649,5386,584.507,14.896,32.932673,31,-1.627813,75,-0.05112,0.020132,2,0,1,0,-102.79,116.4,2,2,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388601,0,0
8649,5387,584.607,14.896,32.932673,31,-1.465053,75,-0.04771,0.026726,0,0,1,0,-125.6,116.4,4,2,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388601,0,0
8649,5388,584.708,14.896,34.175416,31,-0.651253,75,-0.02794,0.020623,0,0,1,0,-125.6,116.4,4,2,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466321,0,0
8649,5389,584.807,14.896,34.175416,31,-0.325733,75,-0.02746,0.014037,0,0,1,0,-125.6,116.4,4,2,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388601,0,0
8649,5390,584.907,14.896,34.796787,31,-0.651253,75,0.001098,0.036979,0,0,1,0,-127.6,125.8,4,2,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544041,0,0
8649,5391,585.007,14.896,34.796787,32.4,-0.000213,78.2,-0.00134,0.039667,0,0,1,0,-127.6,125.8,4,2,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466321,0,0
8649,5392,585.107,14.896,34.175416,32.4,-0.814013,78.2,0.009883,0.037944,0,0,1,0,-116.4,137.4,4,2,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544041,0,0
8649,5393,585.207,14.896,34.175416,32.4,0.325307,78.2,0.003782,0.028428,0,0,1,0,-116.4,137.4,4,2,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544041,0,0
8649,5394,585.307,14.896,34.175416,32.4,-0.325733,78.2,0.000366,0.028677,0,0,1,0,-116.4,137.4,4,2,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544041,0,0
8649,5395,585.408,14.896,34.175416,32.4,-0.000213,78.2,-0.00207,0.028436,0,0,1,0,-106.4,149,4,2,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544041,0,0
8649,5396,585.507,14.896,34.796787,32.4,0.162547,78.2,0.003662,0.031002,0,0,1,0,-106.4,149,4,2,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699482,0,0
