8959,14587,1504.969,16.072,40.389127,35.2,-3.743693,324.7,-0.02524,0.047104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14588,1505.069,16.072,40.389127,35.2,-3.906453,324.7,-0.03883,0.041167,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14589,1505.169,16.072,40.389127,35.2,-3.743693,324.7,-0.01273,0.055606,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14590,1505.269,16.072,40.389127,35.2,-3.743693,324.7,0.013902,0.043191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14591,1505.368,16.072,40.389127,35.2,-3.743693,324.7,0.024614,0.043287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14592,1505.469,16.072,40.389127,35.2,-3.906453,324.7,0.031829,0.061535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14593,1505.569,16.072,40.389127,35.2,-4.231973,324.7,0.02684,0.067577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14594,1505.669,16.072,40.389127,35.2,-4.231973,324.7,0.008169,0.049121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14595,1505.769,16.072,40.389127,35.2,-4.231973,324.7,0.006471,0.053571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14596,1505.868,16.072,40.389127,40.1,-4.394733,331.2,0.006154,0.054326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14597,1505.968,16.072,40.389127,40.1,-4.231973,331.2,0.009122,0.060037,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,233.3,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14598,1506.069,16.072,40.389127,40.1,-4.231973,331.2,0.019094,0.055585,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,231.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14599,1506.169,16.072,40.389127,40.1,-4.394733,331.2,0.016019,0.052937,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,226.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14600,1506.269,16.072,40.389127,40.1,-4.231973,331.2,0.020264,0.062913,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,223.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14601,1506.369,16.072,40.389127,40.1,-4.720253,331.2,0.001061,0.047735,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,219.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
8959,14602,1506.469,16.072,40.389127,40.1,-4.720253,331.2,0.010821,0.056652,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,220.2,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,53.095238,0,0
